snapshot_date,code,rule,dry_state,original_rank,reward_only_rank,rank_delta,original_top3_position,reward_only_top3_position,original_top3_member,reward_only_top3_member
2026-06-26,CPBI,pivot,True,82,85,-3,,,False,False
2026-06-26,CPF,ma10_touch_confirm,False,195,195,0,,,False,False
2026-06-26,CSX,pivot,False,69,68,1,,,False,False
2026-06-26,CTBI,pivot,False,147,144,3,,,False,False
2026-06-26,CVS,pivot,False,156,153,3,,,False,False
2026-06-26,CYTK,pivot,False,196,196,0,,,False,False
2026-06-26,CZWI,pivot,False,142,135,7,,,False,False
2026-06-26,DFTX,ma10_touch_confirm,False,208,206,2,,,False,False
2026-06-26,DGII,ma10_touch_confirm,False,59,58,1,,,False,False
2026-06-26,DNTH,pivot,True,34,38,-4,,,False,False
2026-06-26,DTM,three_weeks_tight,False,159,159,0,,,False,False
2026-06-26,EFSC,ma10_touch_confirm,False,189,186,3,,,False,False
2026-06-26,EGP,pivot,False,85,83,2,,,False,False
2026-06-26,EIG,three_weeks_tight,False,160,160,0,,,False,False
2026-06-26,ELMD,pivot,False,178,170,8,,,False,False
2026-06-26,ELVN,pivot,True,31,31,0,,,False,False
2026-06-26,ERAS,ma10_touch_confirm,False,154,152,2,,,False,False
2026-06-26,ETON,pivot,True,30,30,0,,,False,False
2026-06-26,EVRG,pivot,False,99,99,0,,,False,False
2026-06-26,FBIZ,ma10_touch_confirm,False,192,190,2,,,False,False
2026-06-26,FCBC,pivot,False,188,184,4,,,False,False
2026-06-26,FCCO,ma10_touch_confirm,False,183,175,8,,,False,False
2026-06-26,FNLC,ma10_touch_confirm,False,130,110,20,,,False,False
2026-06-26,FRAF,ma10_touch_confirm,True,161,161,0,,,False,False
2026-06-26,FTNT,three_weeks_tight,False,86,84,2,,,False,False
2026-06-26,FULT,ma10_touch_confirm,False,190,188,2,,,False,False
2026-06-26,FXNC,pivot,False,52,49,3,,,False,False
2026-06-26,GLW,ma10_touch_confirm,False,135,120,15,,,False,False
2026-06-26,HAFC,ma10_touch_confirm,False,186,181,5,,,False,False
2026-06-26,HBCP,ma10_touch_confirm,False,63,62,1,,,False,False
2026-06-26,HBNC,ceiling_pullback,False,58,57,1,,,False,False
2026-06-26,HCSG,pivot,Missing,111,113,-2,,,False,False
2026-06-26,HG,pivot,True,32,36,-4,,,False,False
2026-06-26,HGV,pivot,Missing,81,82,-1,,,False,False
2026-06-26,HWBK,ma10_touch_confirm,False,191,189,2,,,False,False
2026-06-26,HZO,ceiling_pullback,True,152,155,-3,,,False,False
2026-06-26,IDA,pivot,False,100,100,0,,,False,False
2026-06-26,ILMN,pivot,False,211,211,0,,,False,False
2026-06-26,IRM,pivot,True,79,79,0,,,False,False
2026-06-26,KGS,ma10_touch_confirm,False,93,92,1,,,False,False
2026-06-26,KNSA,pivot,False,176,165,11,,,False,False
2026-06-26,LAMR,ma10_touch_confirm,False,62,61,1,,,False,False
2026-06-26,LBRX,ma10_touch_confirm,False,39,32,7,,,False,False
2026-06-26,LINC,ma10_touch_confirm,True,37,54,-17,,,False,False
2026-06-26,LLY,ceiling_pullback,False,140,130,10,,,False,False
2026-06-26,LNT,pivot,False,101,101,0,,,False,False
2026-06-26,LQDT,pivot,False,61,60,1,,,False,False
2026-06-26,MAC,ma10_touch_confirm,False,56,55,1,,,False,False
2026-06-26,MANE,pivot,True,108,108,0,,,False,False
2026-06-26,MCBS,ma10_touch_confirm,False,70,69,1,,,False,False
2026-06-26,MCY,ma10_touch_confirm,False,90,89,1,,,False,False
2026-06-26,MITK,ceiling_pullback,False,143,137,6,,,False,False
2026-06-26,MNSB,pivot,False,177,168,9,,,False,False
2026-06-26,MO,pivot,True,33,37,-4,,,False,False
2026-06-26,MPC,pivot,False,193,191,2,,,False,False
2026-06-26,MPLT,pivot,False,44,40,4,,,False,False
2026-06-26,MSGE,ma10_touch_confirm,False,144,140,4,,,False,False
2026-06-26,MSGS,pivot,False,64,63,1,,,False,False
2026-06-26,MYFW,ma10_touch_confirm,False,50,47,3,,,False,False
2026-06-26,NGS,pivot,False,41,34,7,,,False,False
2026-06-26,NHC,pivot,False,60,59,1,,,False,False
2026-06-26,NJR,pivot,False,94,93,1,,,False,False
2026-06-26,NTCT,ma10_touch_confirm,False,107,107,0,,,False,False
2026-06-26,NTST,pivot,True,162,162,0,,,False,False
2026-06-26,OII,pivot,False,102,102,0,,,False,False
2026-06-26,OPLN,pivot,False,141,131,10,,,False,False
2026-06-26,OSBC,pivot,False,74,74,0,,,False,False
2026-06-26,OUT,three_weeks_tight,False,91,90,1,,,False,False
2026-06-26,PECO,ma10_touch_confirm,False,184,177,7,,,False,False
2026-06-26,PGC,ma10_touch_confirm,False,45,41,4,,,False,False
2026-06-26,PHVS,pivot,False,103,103,0,,,False,False
2026-06-26,PKBK,pivot,False,65,64,1,,,False,False
2026-06-26,PLGO,pivot,False,157,154,3,,,False,False
2026-06-26,PLOW,ma10_touch_confirm,False,51,48,3,,,False,False
2026-06-26,PLPC,ma10_touch_confirm,False,95,94,1,,,False,False
2026-06-26,PLSE,pivot,Missing,205,209,-4,,,False,False
2026-06-26,PNW,pivot,False,92,91,1,,,False,False
2026-06-26,PSTL,pivot,False,48,44,4,,,False,False
2026-06-26,PTRN,ma10_touch_confirm,Missing,38,71,-33,,,False,False
2026-06-26,RBB,ma10_touch_confirm,Missing,35,45,-10,,,False,False
2026-06-26,RFIL,pivot,False,131,111,20,,,False,False
2026-06-26,RIOT,pivot,True,84,95,-11,,,False,False
2026-06-26,RMBI,pivot,False,43,39,4,,,False,False
2026-06-26,RPRX,pivot,False,106,106,0,,,False,False
2026-06-26,SBSI,pivot,False,78,78,0,,,False,False
2026-06-26,SENEA,pivot,False,150,147,3,,,False,False
2026-06-26,SFNC,ma10_touch_confirm,False,55,52,3,,,False,False
2026-06-26,SI,ma10_touch_confirm,False,204,197,7,,,False,False
2026-06-26,SMBK,ma10_touch_confirm,False,145,141,4,,,False,False
2026-06-26,SNDA,pivot,False,96,96,0,,,False,False
2026-06-26,SPG,ma10_touch_confirm,False,77,77,0,,,False,False
2026-06-26,SRBK,three_weeks_tight,False,182,174,8,,,False,False
2026-06-26,SWX,pivot,False,97,97,0,,,False,False
2026-06-26,THG,pivot,Missing,200,202,-2,,,False,False
2026-06-26,TMP,ma10_touch_confirm,False,83,80,3,,,False,False
2026-06-26,TRMK,pivot,False,73,73,0,,,False,False
2026-06-26,TRV,pivot,Missing,197,198,-1,,,False,False
2026-06-26,TSBK,ma10_touch_confirm,False,187,182,5,,,False,False
2026-06-26,UFCS,pivot,False,133,118,15,,,False,False
2026-06-26,UNP,pivot,False,98,98,0,,,False,False
2026-06-26,UTMD,pivot,False,71,70,1,,,False,False
2026-06-26,UVE,pivot,True,80,81,-1,,,False,False
2026-06-26,VABK,ma10_touch_confirm,False,194,192,2,,,False,False
2026-06-26,VLO,pivot,False,40,33,7,,,False,False
2026-06-26,VTR,pivot,False,104,104,0,,,False,False
2026-06-26,WSBF,ma10_touch_confirm,False,53,50,3,,,False,False
2026-06-26,WSFS,ma10_touch_confirm,False,175,164,11,,,False,False
2026-06-26,WSR,pivot,False,57,56,1,,,False,False
2026-06-26,WTTR,ma10_touch_confirm,True,36,53,-17,,,False,False
2026-06-26,XENE,pivot,False,151,150,1,,,False,False
2026-06-26,ZION,ma10_touch_confirm,False,68,67,1,,,False,False
2026-07-02,AAPL,ceiling_pullback,False,64,61,3,,,False,False
2026-07-02,ABBV,ma10_touch_confirm,Missing,41,62,-21,,,False,False
2026-07-02,AFL,ma10_touch_confirm,Missing,18,18,0,,,False,False
2026-07-02,ANAB,ma10_touch_confirm,True,114,114,0,,,False,False
2026-07-02,ARWR,pivot,False,65,63,2,,,False,False
2026-07-02,ASX,pivot,False,116,115,1,,,False,False
2026-07-02,AXGN,pivot,False,14,13,1,,,False,False
2026-07-02,BLZE,ma10_touch_confirm,Missing,120,120,0,,,False,False
2026-07-02,BNY,pivot,False,44,19,25,,,False,False
2026-07-02,CB,ma10_touch_confirm,Missing,101,103,-2,,,False,False
2026-07-02,CBNA,ma10_touch_confirm,False,85,74,11,,,False,False
2026-07-02,CCXI,ma10_touch_confirm,Missing,83,87,-4,,,False,False
2026-07-02,CDP,ma10_touch_confirm,False,66,64,2,,,False,False
2026-07-02,CLDX,pivot,Missing,84,89,-5,,,False,False
2026-07-02,CNS,ma10_touch_confirm,False,58,45,13,,,False,False
2026-07-02,CRWD,pivot,False,96,86,10,,,False,False
2026-07-02,CSX,ma10_touch_confirm,False,45,20,25,,,False,False
2026-07-02,CW,pivot,False,46,21,25,,,False,False
2026-07-02,DDOG,pivot,False,99,95,4,,,False,False
2026-07-02,DINO,ma10_touch_confirm,False,108,104,4,,,False,False
2026-07-02,DK,pivot,Missing,106,108,-2,,,False,False
2026-07-02,EBAY,pivot,True,30,44,-14,,,False,False
2026-07-02,ECO,pivot,False,104,101,3,,,False,False
2026-07-02,EG,pivot,Missing,25,34,-9,,,False,False
2026-07-02,EXEL,ma10_touch_confirm,False,47,22,25,,,False,False
2026-07-02,EZPW,pivot,False,10,8,2,,,False,False
2026-07-02,FCEL,pivot,False,16,16,0,,,False,False
2026-07-02,FFIV,pivot,True,23,32,-9,,,False,False
2026-07-02,FLYW,pivot,Missing,9,14,-5,,,False,False
2026-07-02,FROG,pivot,True,75,76,-1,,,False,False
2026-07-02,GAIN,pivot,True,19,23,-4,,,False,False
2026-07-02,GH,ceiling_pullback,False,97,88,9,,,False,False
2026-07-02,HCSG,ma10_touch_confirm,Missing,26,35,-9,,,False,False
2026-07-02,HFWA,ma10_touch_confirm,Missing,31,46,-15,,,False,False
2026-07-02,IDA,ma10_touch_confirm,False,12,11,1,,,False,False
2026-07-02,INCY,ma10_touch_confirm,Missing,20,24,-4,,,False,False
2026-07-02,JAZZ,pivot,True,17,17,0,,,False,False
2026-07-02,JMSB,pivot,Missing,21,25,-4,,,False,False
2026-07-02,JNJ,ma10_touch_confirm,Missing,42,65,-23,,,False,False
2026-07-02,KFRC,ceiling_pullback,False,59,47,12,,,False,False
2026-07-02,KO,ma10_touch_confirm,Missing,32,48,-16,,,False,False
2026-07-02,LAMR,pivot,False,60,49,11,,,False,False
2026-07-02,LGND,ma10_touch_confirm,False,11,9,2,,,False,False
2026-07-02,LIN,pivot,False,67,66,1,,,False,False
2026-07-02,LYV,ma10_touch_confirm,Missing,115,117,-2,,,False,False
2026-07-02,MANU,ma10_touch_confirm,False,48,26,22,,,False,False
2026-07-02,MATX,pivot,False,13,12,1,,,False,False
2026-07-02,MBWM,ma10_touch_confirm,Missing,33,50,-17,,,False,False
2026-07-02,MIRM,ma10_touch_confirm,Missing,34,51,-17,,,False,False
2026-07-02,MPC,ma10_touch_confirm,False,53,36,17,,,False,False
2026-07-02,MPLT,ma10_touch_confirm,False,109,106,3,,,False,False
2026-07-02,MRCY,ceiling_pullback,False,54,37,17,,,False,False
2026-07-02,NBIX,pivot,False,55,38,17,,,False,False
2026-07-02,NIC,ma10_touch_confirm,Missing,35,52,-17,,,False,False
2026-07-02,NREF,pivot,False,117,116,1,,,False,False
2026-07-02,NTRA,ma10_touch_confirm,Missing,43,67,-24,,,False,False
2026-07-02,NTRS,pivot,False,49,27,22,,,False,False
2026-07-02,NTST,ma10_touch_confirm,True,7,7,0,,,False,False
2026-07-02,NUVL,ma10_touch_confirm,Missing,36,53,-17,,,False,False
2026-07-02,NVRI,ma10_touch_confirm,Missing,37,54,-17,,,False,False
2026-07-02,NYAX,ceiling_pullback,True,22,28,-6,,,False,False
2026-07-02,OFG,ma10_touch_confirm,False,50,29,21,,,False,False
2026-07-02,OOMA,pivot,False,98,91,7,,,False,False
2026-07-02,OUST,pivot,False,94,83,11,,,False,False
2026-07-02,PKE,pivot,False,15,15,0,,,False,False
2026-07-02,PRI,three_weeks_tight,False,68,68,0,,,False,False
2026-07-02,SBFG,ma10_touch_confirm,Missing,8,10,-2,,,False,False
2026-07-02,SENEA,pivot,False,56,39,17,,,False,False
2026-07-02,SIF,ma10_touch_confirm,False,95,84,11,,,False,False
2026-07-02,SIRI,pivot,False,61,55,6,,,False,False
2026-07-02,SNDA,ceiling_pullback,False,69,69,0,,,False,False
2026-07-02,SPNT,pivot,Missing,27,40,-13,,,False,False
2026-07-02,SRBK,pivot,False,51,30,21,,,False,False
2026-07-02,SUN,pivot,True,38,56,-18,,,False,False
2026-07-02,SUNC,pivot,True,39,57,-18,,,False,False
2026-07-02,TCBK,ma10_touch_confirm,Missing,6,6,0,,,False,False
2026-07-02,TRIN,three_weeks_tight,False,72,72,0,,,False,False
2026-07-02,TROW,ma10_touch_confirm,False,103,100,3,,,False,False
2026-07-02,UDR,ma10_touch_confirm,Missing,28,41,-13,,,False,False
2026-07-02,UHT,ma10_touch_confirm,Missing,107,109,-2,,,False,False
2026-07-02,UNP,pivot,False,70,70,0,,,False,False
2026-07-02,UTI,ceiling_pullback,False,111,110,1,,,False,False
2026-07-02,UVE,pivot,True,112,112,0,,,False,False
2026-07-02,VLO,ma10_touch_confirm,False,57,42,15,,,False,False
2026-07-02,VOYA,pivot,False,71,71,0,,,False,False
2026-07-02,VTR,pivot,False,118,118,0,,,False,False
2026-07-02,WELL,ma10_touch_confirm,Missing,29,43,-14,,,False,False
2026-07-02,WERN,ma10_touch_confirm,False,52,31,21,,,False,False
2026-07-02,WEYS,ma10_touch_confirm,False,62,58,4,,,False,False
2026-07-02,WILC,ceiling_pullback,True,40,59,-19,,,False,False
2026-07-02,XENE,pivot,False,63,60,3,,,False,False
2026-07-02,XOMA,pivot,True,24,33,-9,,,False,False
2026-07-10,AAMI,pivot,False,27,18,9,,,False,False
2026-07-10,AAPL,pivot,False,32,25,7,,,False,False
2026-07-10,ADM,ma10_touch_confirm,True,15,26,-11,,,False,False
2026-07-10,AFBI,ma10_touch_confirm,False,81,80,1,,,False,False
2026-07-10,AMG,ceiling_pullback,False,28,19,9,,,False,False
2026-07-10,ANDG,pivot,False,56,47,9,,,False,False
2026-07-10,BAND,ma10_touch_confirm,False,55,45,10,,,False,False
2026-07-10,BSVN,ma10_touch_confirm,Missing,1,3,-2,1.0,2.0,True,True
2026-07-10,CLMT,pivot,False,74,73,1,,,False,False
2026-07-10,DELL,pivot,False,59,48,11,,,False,False
2026-07-10,DINO,pivot,False,72,70,2,,,False,False
2026-07-10,DNTH,pivot,False,80,79,1,,,False,False
2026-07-10,EA,ma10_touch_confirm,False,33,27,6,,,False,False
2026-07-10,EBAY,pivot,True,10,15,-5,,,False,False
2026-07-10,ECO,ma10_touch_confirm,True,11,16,-5,,,False,False
2026-07-10,ECPG,ma10_touch_confirm,False,29,20,9,,,False,False
2026-07-10,EWTX,pivot,False,70,68,2,,,False,False
2026-07-10,EXPD,pivot,Missing,19,34,-15,,,False,False
2026-07-10,FTK,pivot,True,12,17,-5,,,False,False
2026-07-10,GPRE,pivot,True,13,21,-8,,,False,False
2026-07-10,GWW,pivot,False,34,28,6,,,False,False
2026-07-10,HPE,ma10_touch_confirm,False,73,72,1,,,False,False
2026-07-10,ICHR,pivot,False,60,49,11,,,False,False
2026-07-10,IGIC,ma10_touch_confirm,Missing,78,78,0,,,False,False
2026-07-10,INSW,pivot,False,22,8,14,,,False,False
2026-07-10,LASR,pivot,False,4,4,0,3.0,3.0,True,True
2026-07-10,LINC,pivot,True,5,5,0,,,False,False
2026-07-10,MET,ma10_touch_confirm,False,23,9,14,,,False,False
2026-07-10,MOD,pivot,False,61,50,11,,,False,False
2026-07-10,MPC,pivot,False,30,22,8,,,False,False
2026-07-10,MRX,pivot,False,62,51,11,,,False,False
2026-07-10,MS,ma10_touch_confirm,True,6,6,0,,,False,False
2026-07-10,MUSA,ma10_touch_confirm,Missing,47,55,-8,,,False,False
2026-07-10,NESR,ma10_touch_confirm,False,63,52,11,,,False,False
2026-07-10,NJR,ma10_touch_confirm,False,35,29,6,,,False,False
2026-07-10,NMM,pivot,False,64,56,8,,,False,False
2026-07-10,NREF,ceiling_pullback,False,36,30,6,,,False,False
2026-07-10,NSC,ma10_touch_confirm,Missing,16,31,-15,,,False,False
2026-07-10,NTCT,pivot,False,37,35,2,,,False,False
2026-07-10,OII,pivot,False,75,74,1,,,False,False
2026-07-10,ONTO,pivot,False,68,64,4,,,False,False
2026-07-10,PAA,ma10_touch_confirm,True,17,32,-15,,,False,False
2026-07-10,PAGP,ma10_touch_confirm,True,8,10,-2,,,False,False
2026-07-10,PBI,ma10_touch_confirm,False,24,11,13,,,False,False
2026-07-10,PENG,pivot,False,54,44,10,,,False,False
2026-07-10,PFG,pivot,False,25,12,13,,,False,False
2026-07-10,PHVS,ma10_touch_confirm,False,3,2,1,,,False,False
2026-07-10,PNTG,ma10_touch_confirm,Missing,39,39,0,,,False,False
2026-07-10,RAPP,pivot,False,2,1,1,2.0,1.0,True,True
2026-07-10,SBLK,pivot,False,65,57,8,,,False,False
2026-07-10,SGHC,ma10_touch_confirm,Missing,57,65,-8,,,False,False
2026-07-10,SLAB,pivot,False,26,13,13,,,False,False
2026-07-10,SRRK,ma10_touch_confirm,Missing,20,36,-16,,,False,False
2026-07-10,SYRE,pivot,False,76,76,0,,,False,False
2026-07-10,TEN,pivot,True,21,37,-16,,,False,False
2026-07-10,TIGO,pivot,False,38,38,0,,,False,False
2026-07-10,TRNO,ma10_touch_confirm,Missing,14,23,-9,,,False,False
2026-07-10,TWLO,ma10_touch_confirm,True,9,14,-5,,,False,False
2026-07-10,VCTR,pivot,False,31,24,7,,,False,False
2026-07-10,VIRT,pivot,True,7,7,0,,,False,False
2026-07-10,WBI,pivot,False,69,67,2,,,False,False
2026-07-10,WT,pivot,Missing,18,33,-15,,,False,False
2026-07-17,ABCB,pivot,True,35,40,-5,,,False,False
2026-07-17,ACHC,ma10_touch_confirm,False,150,144,6,,,False,False
2026-07-17,ACT,three_weeks_tight,False,90,88,2,,,False,False
2026-07-17,ADM,pivot,True,48,71,-23,,,False,False
2026-07-17,AFL,three_weeks_tight,Missing,157,159,-2,,,False,False
2026-07-17,AIT,ma10_touch_confirm,False,22,19,3,,,False,False
2026-07-17,AKR,ceiling_pullback,False,84,76,8,,,False,False
2026-07-17,ALRS,three_weeks_tight,False,66,48,18,,,False,False
2026-07-17,ALX,three_weeks_tight,False,91,89,2,,,False,False
2026-07-17,AMAL,pivot,True,154,155,-1,,,False,False
2026-07-17,ARCB,ma10_touch_confirm,False,146,139,7,,,False,False
2026-07-17,ASB,ceiling_pullback,False,169,169,0,,,False,False
2026-07-17,ASH,pivot,False,92,90,2,,,False,False
2026-07-17,ATLO,pivot,True,43,49,-6,,,False,False
2026-07-17,BATRA,pivot,False,164,160,4,,,False,False
2026-07-17,BOH,three_weeks_tight,False,20,15,5,,,False,False
2026-07-17,BOTJ,pivot,False,163,158,5,,,False,False
2026-07-17,BRX,pivot,True,36,41,-5,,,False,False
2026-07-17,BSRR,ceiling_pullback,False,85,77,8,,,False,False
2026-07-17,BUSE,ma10_touch_confirm,False,59,35,24,,,False,False
2026-07-17,BWFG,pivot,False,162,152,10,,,False,False
2026-07-17,BY,pivot,False,67,50,17,,,False,False
2026-07-17,CALY,pivot,False,68,51,17,,,False,False
2026-07-17,CBL,pivot,False,86,78,8,,,False,False
2026-07-17,CFR,three_weeks_tight,False,103,103,0,,,False,False
2026-07-17,CHCO,ceiling_pullback,False,23,20,3,,,False,False
2026-07-17,CHMG,pivot,False,18,11,7,,,False,False
2026-07-17,CHRN,pivot,False,140,137,3,,,False,False
2026-07-17,CLBK,three_weeks_tight,False,122,112,10,,,False,False
2026-07-17,CNO,pivot,False,69,52,17,,,False,False
2026-07-17,CNS,three_weeks_tight,False,136,124,12,,,False,False
2026-07-17,CNXN,ma10_touch_confirm,Missing,44,53,-9,,,False,False
2026-07-17,COAG,ma10_touch_confirm,Missing,141,145,-4,,,False,False
2026-07-17,CRNX,ma10_touch_confirm,Missing,47,69,-22,,,False,False
2026-07-17,CTBI,three_weeks_tight,False,25,22,3,,,False,False
2026-07-17,CTO,pivot,False,87,79,8,,,False,False
2026-07-17,CTRN,pivot,False,70,54,16,,,False,False
2026-07-17,CURB,ma10_touch_confirm,False,32,32,0,,,False,False
2026-07-17,CVEO,pivot,False,60,36,24,,,False,False
2026-07-17,CVLG,pivot,True,158,162,-4,,,False,False
2026-07-17,CVS,three_weeks_tight,False,71,55,16,,,False,False
2026-07-17,DINO,ma10_touch_confirm,False,124,115,9,,,False,False
2026-07-17,DNTH,ma10_touch_confirm,False,104,104,0,,,False,False
2026-07-17,EGP,ma10_touch_confirm,False,173,172,1,,,False,False
2026-07-17,EWBC,pivot,False,93,91,2,,,False,False
2026-07-17,FAF,pivot,False,88,80,8,,,False,False
2026-07-17,FBIZ,three_weeks_tight,False,26,23,3,,,False,False
2026-07-17,FBP,three_weeks_tight,False,94,92,2,,,False,False
2026-07-17,FBRX,ma10_touch_confirm,Missing,142,146,-4,,,False,False
2026-07-17,FCF,pivot,False,166,166,0,,,False,False
2026-07-17,FLYW,pivot,False,72,56,16,,,False,False
2026-07-17,FMBH,ceiling_pullback,False,95,93,2,,,False,False
2026-07-17,FR,ma10_touch_confirm,Missing,111,113,-2,,,False,False
2026-07-17,FRME,pivot,False,30,27,3,,,False,False
2026-07-17,FRT,pivot,True,152,153,-1,,,False,False
2026-07-17,FULT,three_weeks_tight,False,165,161,4,,,False,False
2026-07-17,FVCB,pivot,True,37,42,-5,,,False,False
2026-07-17,GABC,ma10_touch_confirm,False,73,57,16,,,False,False
2026-07-17,GHRS,pivot,False,167,167,0,,,False,False
2026-07-17,GL,three_weeks_tight,False,96,94,2,,,False,False
2026-07-17,GPRE,pivot,True,10,10,0,,,False,False
2026-07-17,GTY,three_weeks_tight,Missing,53,81,-28,,,False,False
2026-07-17,HBNC,pivot,False,109,108,1,,,False,False
2026-07-17,HFWA,ma10_touch_confirm,False,29,26,3,,,False,False
2026-07-17,HR,pivot,True,41,46,-5,,,False,False
2026-07-17,HST,ma10_touch_confirm,False,74,58,16,,,False,False
2026-07-17,HXL,ceiling_pullback,False,105,105,0,,,False,False
2026-07-17,IVT,pivot,True,49,72,-23,,,False,False
2026-07-17,JMSB,pivot,False,75,59,16,,,False,False
2026-07-17,KIM,pivot,True,38,43,-5,,,False,False
2026-07-17,KRG,pivot,False,34,34,0,,,False,False
2026-07-17,LAMR,pivot,False,106,106,0,,,False,False
2026-07-17,LCNB,pivot,True,15,28,-13,,,False,False
2026-07-17,LOB,three_weeks_tight,Missing,45,60,-15,,,False,False
2026-07-17,LQDT,ceiling_pullback,False,21,18,3,,,False,False
2026-07-17,MATX,ma10_touch_confirm,False,174,174,0,,,False,False
2026-07-17,MDV,ma10_touch_confirm,True,50,73,-23,,,False,False
2026-07-17,MO,pivot,False,76,61,15,,,False,False
2026-07-17,MPC,ma10_touch_confirm,False,149,142,7,,,False,False
2026-07-17,MSBI,ma10_touch_confirm,False,61,37,24,,,False,False
2026-07-17,MSGS,pivot,False,97,95,2,,,False,False
2026-07-17,MTB,three_weeks_tight,Missing,17,30,-13,,,False,False
2026-07-17,NBTB,three_weeks_tight,Missing,155,156,-1,,,False,False
2026-07-17,NET,pivot,Missing,46,62,-16,,,False,False
2026-07-17,NHC,ma10_touch_confirm,False,107,107,0,,,False,False
2026-07-17,NTB,three_weeks_tight,False,98,96,2,,,False,False
2026-07-17,NWBI,pivot,True,51,74,-23,,,False,False
2026-07-17,OBK,pivot,False,19,13,6,,,False,False
2026-07-17,ONB,three_weeks_tight,Missing,11,12,-1,,,False,False
2026-07-17,ORKA,pivot,True,14,17,-3,,,False,False
2026-07-17,OSBC,pivot,False,24,21,3,,,False,False
2026-07-17,PAG,ma10_touch_confirm,Missing,160,164,-4,,,False,False
2026-07-17,PEBO,three_weeks_tight,False,83,70,13,,,False,False
2026-07-17,PECO,pivot,True,55,84,-29,,,False,False
2026-07-17,PFG,ma10_touch_confirm,False,62,38,24,,,False,False
2026-07-17,PFIS,three_weeks_tight,False,99,97,2,,,False,False
2026-07-17,PINE,ceiling_pullback,True,42,47,-5,,,False,False
2026-07-17,PKOH,ma10_touch_confirm,False,100,98,2,,,False,False
2026-07-17,PLBC,ceiling_pullback,False,33,33,0,,,False,False
2026-07-17,PLD,pivot,False,123,114,9,,,False,False
2026-07-17,PLSE,pivot,False,151,151,0,,,False,False
2026-07-17,PSX,ma10_touch_confirm,Missing,148,150,-2,,,False,False
2026-07-17,QCRH,ma10_touch_confirm,False,77,63,14,,,False,False
2026-07-17,REG,pivot,True,56,85,-29,,,False,False
2026-07-17,RGCO,pivot,False,168,168,0,,,False,False
2026-07-17,RLYB,ma10_touch_confirm,True,54,83,-29,,,False,False
2026-07-17,RNR,pivot,False,78,64,14,,,False,False
2026-07-17,RXO,ma10_touch_confirm,True,144,148,-4,,,False,False
2026-07-17,SAH,ma10_touch_confirm,Missing,64,99,-35,,,False,False
2026-07-17,SEIC,ma10_touch_confirm,Missing,16,29,-13,,,False,False
2026-07-17,SION,pivot,Missing,118,122,-4,,,False,False
2026-07-17,SKT,pivot,True,39,44,-5,,,False,False
2026-07-17,SMBC,pivot,True,52,75,-23,,,False,False
2026-07-17,SMBK,pivot,False,101,100,1,,,False,False
2026-07-17,SNDR,ma10_touch_confirm,True,153,154,-1,,,False,False
2026-07-17,SPG,pivot,False,102,101,1,,,False,False
2026-07-17,SRBK,pivot,True,12,14,-2,,,False,False
2026-07-17,SUN,pivot,True,156,157,-1,,,False,False
2026-07-17,SUNC,pivot,True,57,86,-29,,,False,False
2026-07-17,TCBK,ma10_touch_confirm,False,121,110,11,,,False,False
2026-07-17,TRGP,pivot,False,79,65,14,,,False,False
2026-07-17,TRMK,pivot,False,28,25,3,,,False,False
2026-07-17,TRVI,pivot,False,170,170,0,,,False,False
2026-07-17,UBSI,three_weeks_tight,False,63,39,24,,,False,False
2026-07-17,UE,ceiling_pullback,False,80,66,14,,,False,False
2026-07-17,UMBF,pivot,False,81,67,14,,,False,False
2026-07-17,VLGEA,ma10_touch_confirm,False,145,138,7,,,False,False
2026-07-17,VTRS,pivot,False,89,82,7,,,False,False
2026-07-17,WABC,ma10_touch_confirm,False,31,31,0,,,False,False
2026-07-17,WERN,pivot,True,13,16,-3,,,False,False
2026-07-17,WSFS,three_weeks_tight,False,82,68,14,,,False,False
2026-07-17,WT,pivot,Missing,65,102,-37,,,False,False
2026-07-17,WTTR,pivot,True,58,87,-29,,,False,False
2026-07-17,XHR,pivot,True,40,45,-5,,,False,False
2026-07-17,XMTR,pivot,False,27,24,3,,,False,False
2026-07-24,ACNB,pivot,True,95,95,0,,,False,False
2026-07-24,AIT,pivot,False,57,49,8,,,False,False
2026-07-24,ALL,three_weeks_tight,False,46,29,17,,,False,False
2026-07-24,ALOT,pivot,False,11,9,2,,,False,False
2026-07-24,AMRX,pivot,False,47,30,17,,,False,False
2026-07-24,ARWR,pivot,False,103,103,0,,,False,False
2026-07-24,ATI,ma10_touch_confirm,True,18,19,-1,,,False,False
2026-07-24,AVT,ma10_touch_confirm,True,38,50,-12,,,False,False
2026-07-24,BHB,ceiling_pullback,True,28,38,-10,,,False,False
2026-07-24,BPRN,pivot,False,69,69,0,,,False,False
2026-07-24,CARE,pivot,False,48,31,17,,,False,False
2026-07-24,CB,ma10_touch_confirm,False,36,17,19,,,False,False
2026-07-24,CCBG,pivot,True,6,6,0,,,False,False
2026-07-24,CCNE,pivot,False,49,32,17,,,False,False
2026-07-24,CDP,pivot,True,29,39,-10,,,False,False
2026-07-24,CHMG,three_weeks_tight,False,10,8,2,,,False,False
2026-07-24,CR,ceiling_pullback,False,58,51,7,,,False,False
2026-07-24,CRS,ma10_touch_confirm,False,54,43,11,,,False,False
2026-07-24,CTRE,ma10_touch_confirm,Missing,39,52,-13,,,False,False
