eps_mode,variant,scope,signal_wide,allow_extended,eps_gate,core_mode,allow_entry_volume_gap,allow_without_volume_confirm,geometry_mode,allow_clear_geometry_failure,geometry_caution_hard_filter,freshness_mode,allow_freshness_missing,buy_point_mode,allow_below_candidate_buy_point,industry_cover,research_order,proximity_reorder,max_picks,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,baseline_variant,baseline_weeks,candidate_weeks,overlap_weeks,missed_baseline_weeks,missed_baseline_avg_return_pct,missed_baseline_median_return_pct,missed_baseline_stop_weeks,overlap_avg_return_delta_pct,overlap_median_return_delta_pct,weeks_intuitive,valid_return_weeks,missing_path_weeks,positive_weeks,negative_weeks,flat_weeks,positive_week_rate,negative_week_rate,weeks_with_less_than_3_picks,final_equity_proxy,total_return_pct_proxy,non_actionable_picks,extended_picks,clear_geometry_picks,freshness_missing_picks,below_candidate_buy_point_picks,total_picks,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_ind_prox_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,True,prox,True,3,7,42,39,124,22.500335,12.330177916666667,46.21438775,-6.076832,242.254412,11.648148,-20.909528,0.18548387096774194,0.24193548387096775,0.20967741935483872,0.10317460317460317,0.11219512195121951,0.11219512195121951,0.16666666666666666,0.14634146341463414,0.04521739130434783,20.27656475,-7.1424176,242.254412,skill_industry_eps_known,40,42,40,0,,,0,2.9114703585858583,0.0,42,39,3,37,2,0,0.9487179487179487,0.05128205128205128,1,35927993.599054225,359179.93599054223,36,3,0,0,0,124,0.2903225806451613,0.024193548387096774,0.0,0.0,0.0,backtrader,10000.0,8.0,124,105,68,13446.807600000004,34.46807600000004,-11.14208652633123,133,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_def_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,def,False,1,6,42,25,42,15.884653,9.482204,27.286902,-0.748904,242.254412,15.884653,-0.748904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,4.619484,-0.748904,242.254412,skill_industry_eps_known,40,42,40,0,,,0,4.393342413043479,1.312812,42,25,17,24,1,0,0.96,0.04,25,1160096.5326328517,11500.965326328518,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,12178.189999999997,21.781899999999975,-11.65932696792219,62,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_def_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,def,False,2,6,42,35,84,20.4602915,12.295783750000002,42.2119025,-4.2633275,242.254412,18.39973,-7.777751,0.15476190476190477,0.20238095238095238,0.16666666666666666,0.06349206349206349,0.06341463414634146,0.06341463414634146,0.07936507936507936,0.08292682926829269,0.02434782608695652,17.0337069,-3.5604427999999997,242.254412,skill_industry_eps_known,40,42,40,0,,,0,1.5545109500000007,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13945840.054199528,139358.40054199527,15,0,0,0,0,84,0.17857142857142858,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,48,13571.796000000002,35.717960000000026,-12.60759762395639,106,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_def_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,def,False,3,5,42,36,124,20.283634499999998,12.430745208333335,64.665118375,-6.643805,134.031342,11.905610500000002,-11.40476,0.16129032258064516,0.1693548387096774,0.16129032258064516,0.10317460317460317,0.0975609756097561,0.0975609756097561,0.10317460317460317,0.1024390243902439,0.034782608695652174,18.005735,-4.8678289999999995,188.142877,skill_industry_eps_known,40,42,40,0,,,0,2.7445297473118284,0.0,42,36,6,35,1,0,0.9722222222222222,0.027777777777777776,1,32316189.576811038,323061.8957681104,34,0,0,0,0,124,0.27419354838709675,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,124,110,66,10644.804400000005,6.448044000000053,-24.056574776678474,137,6,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_prox_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,prox,True,1,7,42,25,42,15.884653,9.482204,27.286902,-11.40476,242.254412,15.884653,-11.40476,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,2.006963,-11.404760000000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,3.8674882826086976,0.8063349999999998,42,25,17,24,1,0,0.96,0.04,25,1138214.080650899,11282.14080650899,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,14438.768399999995,44.38768399999995,-9.994522983068654,65,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_prox_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,prox,True,2,7,42,35,84,20.4602915,10.815968250000001,42.2119025,-9.591255499999999,242.254412,18.39973,-11.40476,0.14285714285714285,0.20238095238095238,0.15476190476190477,0.05555555555555555,0.05853658536585366,0.05853658536585366,0.07936507936507936,0.08292682926829269,0.022608695652173914,15.8627605,-9.953956400000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,0.9658509333333342,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13746289.122702062,137362.89122702062,15,1,0,0,0,84,0.17857142857142858,0.011904761904761904,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,47,14308.621599999999,43.08621599999998,-12.633847499735818,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomreject_noind_prox_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpstrict,False,False,prox,True,3,6,42,36,124,18.5441775,9.555031000000001,64.665118375,-14.076365,242.254412,11.888831,-44.037383,0.13709677419354838,0.20161290322580644,0.1693548387096774,0.07936507936507936,0.08292682926829269,0.08292682926829269,0.1349206349206349,0.12195121951219512,0.036521739130434785,16.368104583333334,-8.419781000000002,242.254412,skill_industry_eps_known,40,42,40,0,,,0,-0.03431427419354816,0.0,42,36,6,33,3,0,0.9166666666666666,0.08333333333333333,1,31632313.459883276,316223.13459883275,34,3,0,0,0,124,0.27419354838709675,0.024193548387096774,0.0,0.0,0.0,backtrader,10000.0,8.0,124,108,64,10868.576400000004,8.68576400000003,-17.33127314508235,129,6,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,def,False,1,8,42,25,42,15.884653,9.482204,27.286902,-0.748904,242.254412,15.884653,-0.748904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,4.619484,-0.748904,242.254412,skill_industry_eps_known,40,42,40,0,,,0,4.393342413043479,1.312812,42,25,17,24,1,0,0.96,0.04,25,1160096.5326328517,11500.965326328518,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,12178.189999999997,21.781899999999975,-11.65932696792219,62,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,def,False,2,8,42,38,84,21.391912,13.071038625,43.90913425,-4.2633275,242.254412,19.9407715,-7.777751,0.19047619047619047,0.2261904761904762,0.16666666666666666,0.07142857142857142,0.07804878048780488,0.07804878048780488,0.09523809523809523,0.09268292682926829,0.02434782608695652,20.3791191,-3.5604427999999997,242.254412,skill_industry_eps_known,40,42,40,0,,,0,6.7661552343750015,0.02128849999999982,42,38,4,37,1,0,0.9736842105263158,0.02631578947368421,38,63339245.750581115,633292.4575058111,17,0,0,0,0,84,0.20238095238095238,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,78,49,14338.201599999997,43.38201599999996,-12.435080671652942,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_def_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,def,False,3,7,42,39,124,22.650398,12.532015000000001,49.486275750000004,-4.2633275,134.031342,11.648148,-11.182424,0.20967741935483872,0.22580645161290322,0.20161290322580644,0.12698412698412698,0.12682926829268293,0.12682926829268293,0.14285714285714285,0.13658536585365855,0.043478260869565216,20.88297325,-3.5604427999999997,188.142877,skill_industry_eps_known,40,42,40,0,,,0,4.563404782828282,0.0,42,39,3,38,1,0,0.9743589743589743,0.02564102564102564,1,37482533.04018407,374725.33040184074,36,0,0,0,0,124,0.2903225806451613,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,124,107,69,14203.034000000001,42.03034000000001,-17.46458359127898,139,5,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_prox_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,prox,True,1,9,42,25,42,15.884653,9.482204,27.286902,-11.40476,242.254412,15.884653,-11.40476,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,2.006963,-11.404760000000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,3.8674882826086976,0.8063349999999998,42,25,17,24,1,0,0.96,0.04,25,1138214.080650899,11282.14080650899,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,14438.768399999995,44.38768399999995,-9.994522983068654,65,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_prox_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,prox,True,2,9,42,37,84,20.710059,9.5716815,45.606366,-6.076832,242.254412,19.171484,-11.40476,0.16666666666666666,0.21428571428571427,0.15476190476190477,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.022608695652173914,19.9407715,-7.1424176,242.254412,skill_industry_eps_known,40,42,40,0,,,0,6.347847468750001,0.0,42,37,5,36,1,0,0.972972972972973,0.02702702702702703,37,51333083.63311529,513230.83633115294,17,2,0,0,0,84,0.20238095238095238,0.023809523809523808,0.0,0.0,0.0,backtrader,10000.0,8.0,84,77,47,13866.894400000005,38.66894400000005,-11.690547053787148,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_ind_prox_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,True,prox,True,3,8,42,39,124,22.500335,12.330177916666667,46.21438775,-6.076832,242.254412,11.648148,-20.909528,0.18548387096774194,0.24193548387096775,0.20967741935483872,0.10317460317460317,0.11219512195121951,0.11219512195121951,0.16666666666666666,0.14634146341463414,0.04521739130434783,20.27656475,-7.1424176,242.254412,skill_industry_eps_known,40,42,40,0,,,0,2.9114703585858583,0.0,42,39,3,37,2,0,0.9487179487179487,0.05128205128205128,1,35927993.599054225,359179.93599054223,36,3,0,0,0,124,0.2903225806451613,0.024193548387096774,0.0,0.0,0.0,backtrader,10000.0,8.0,124,105,68,13446.807600000004,34.46807600000004,-11.14208652633123,133,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_def_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,def,False,1,7,42,25,42,15.884653,9.482204,27.286902,-0.748904,242.254412,15.884653,-0.748904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,4.619484,-0.748904,242.254412,skill_industry_eps_known,40,42,40,0,,,0,4.393342413043479,1.312812,42,25,17,24,1,0,0.96,0.04,25,1160096.5326328517,11500.965326328518,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,12178.189999999997,21.781899999999975,-11.65932696792219,62,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_def_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,def,False,2,7,42,35,84,20.4602915,12.295783750000002,42.2119025,-4.2633275,242.254412,18.39973,-7.777751,0.15476190476190477,0.20238095238095238,0.16666666666666666,0.06349206349206349,0.06341463414634146,0.06341463414634146,0.07936507936507936,0.08292682926829269,0.02434782608695652,17.0337069,-3.5604427999999997,242.254412,skill_industry_eps_known,40,42,40,0,,,0,1.5545109500000007,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13945840.054199528,139358.40054199527,15,0,0,0,0,84,0.17857142857142858,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,48,13571.796000000002,35.717960000000026,-12.60759762395639,106,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_def_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,def,False,3,6,42,36,124,20.283634499999998,12.430745208333335,64.665118375,-6.643805,134.031342,11.905610500000002,-11.40476,0.16129032258064516,0.1693548387096774,0.16129032258064516,0.10317460317460317,0.0975609756097561,0.0975609756097561,0.10317460317460317,0.1024390243902439,0.034782608695652174,18.005735,-4.8678289999999995,188.142877,skill_industry_eps_known,40,42,40,0,,,0,2.7445297473118284,0.0,42,36,6,35,1,0,0.9722222222222222,0.027777777777777776,1,32316189.576811038,323061.8957681104,34,0,0,0,0,124,0.27419354838709675,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,124,110,66,10644.804400000005,6.448044000000053,-24.056574776678474,137,6,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_prox_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,prox,True,1,8,42,25,42,15.884653,9.482204,27.286902,-11.40476,242.254412,15.884653,-11.40476,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,2.006963,-11.404760000000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,3.8674882826086976,0.8063349999999998,42,25,17,24,1,0,0.96,0.04,25,1138214.080650899,11282.14080650899,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,14438.768399999995,44.38768399999995,-9.994522983068654,65,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_prox_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,prox,True,2,8,42,35,84,20.4602915,10.815968250000001,42.2119025,-9.591255499999999,242.254412,18.39973,-11.40476,0.14285714285714285,0.20238095238095238,0.15476190476190477,0.05555555555555555,0.05853658536585366,0.05853658536585366,0.07936507936507936,0.08292682926829269,0.022608695652173914,15.8627605,-9.953956400000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,0.9658509333333342,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13746289.122702062,137362.89122702062,15,1,0,0,0,84,0.17857142857142858,0.011904761904761904,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,47,14308.621599999999,43.08621599999998,-12.633847499735818,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshstrict_bpallow_geomreject_noind_prox_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshstrict,False,bpallow,True,False,prox,True,3,7,42,36,124,18.5441775,9.555031000000001,64.665118375,-14.076365,242.254412,11.888831,-44.037383,0.13709677419354838,0.20161290322580644,0.1693548387096774,0.07936507936507936,0.08292682926829269,0.08292682926829269,0.1349206349206349,0.12195121951219512,0.036521739130434785,16.368104583333334,-8.419781000000002,242.254412,skill_industry_eps_known,40,42,40,0,,,0,-0.03431427419354816,0.0,42,36,6,33,3,0,0.9166666666666666,0.08333333333333333,1,31632313.459883276,316223.13459883275,34,3,0,0,0,124,0.27419354838709675,0.024193548387096774,0.0,0.0,0.0,backtrader,10000.0,8.0,124,108,64,10868.576400000004,8.68576400000003,-17.33127314508235,129,6,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,def,False,1,8,42,25,42,15.884653,9.482204,27.286902,-0.748904,242.254412,15.884653,-0.748904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,4.619484,-0.748904,242.254412,skill_industry_eps_known,40,42,40,0,,,0,4.393342413043479,1.312812,42,25,17,24,1,0,0.96,0.04,25,1160096.5326328517,11500.965326328518,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,12178.189999999997,21.781899999999975,-11.65932696792219,62,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,def,False,2,8,42,38,84,21.391912,13.071038625,43.90913425,-4.2633275,242.254412,19.9407715,-7.777751,0.19047619047619047,0.2261904761904762,0.16666666666666666,0.07142857142857142,0.07804878048780488,0.07804878048780488,0.09523809523809523,0.09268292682926829,0.02434782608695652,20.3791191,-3.5604427999999997,242.254412,skill_industry_eps_known,40,42,40,0,,,0,6.7661552343750015,0.02128849999999982,42,38,4,37,1,0,0.9736842105263158,0.02631578947368421,38,63339245.750581115,633292.4575058111,17,0,0,0,0,84,0.20238095238095238,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,78,49,14338.201599999997,43.38201599999996,-12.435080671652942,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_def_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,def,False,3,7,42,39,124,22.650398,12.532015000000001,49.486275750000004,-4.2633275,134.031342,11.648148,-11.182424,0.20967741935483872,0.22580645161290322,0.20161290322580644,0.12698412698412698,0.12682926829268293,0.12682926829268293,0.14285714285714285,0.13658536585365855,0.043478260869565216,20.88297325,-3.5604427999999997,188.142877,skill_industry_eps_known,40,42,40,0,,,0,4.563404782828282,0.0,42,39,3,38,1,0,0.9743589743589743,0.02564102564102564,1,37482533.04018407,374725.33040184074,36,0,0,0,0,124,0.2903225806451613,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,124,107,69,14203.034000000001,42.03034000000001,-17.46458359127898,139,5,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_prox_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,1,9,42,25,42,15.884653,9.482204,27.286902,-11.40476,242.254412,15.884653,-11.40476,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,2.006963,-11.404760000000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,3.8674882826086976,0.8063349999999998,42,25,17,24,1,0,0.96,0.04,25,1138214.080650899,11282.14080650899,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,14438.768399999995,44.38768399999995,-9.994522983068654,65,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_prox_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,2,9,42,37,84,20.710059,9.5716815,45.606366,-6.076832,242.254412,19.171484,-11.40476,0.16666666666666666,0.21428571428571427,0.15476190476190477,0.06349206349206349,0.06829268292682927,0.06829268292682927,0.0873015873015873,0.08780487804878048,0.022608695652173914,19.9407715,-7.1424176,242.254412,skill_industry_eps_known,40,42,40,0,,,0,6.347847468750001,0.0,42,37,5,36,1,0,0.972972972972973,0.02702702702702703,37,51333083.63311529,513230.83633115294,17,2,0,0,0,84,0.20238095238095238,0.023809523809523808,0.0,0.0,0.0,backtrader,10000.0,8.0,84,77,47,13866.894400000005,38.66894400000005,-11.690547053787148,104,3,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_ind_prox_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,3,8,42,39,124,22.500335,12.330177916666667,46.21438775,-6.076832,242.254412,11.648148,-20.909528,0.18548387096774194,0.24193548387096775,0.20967741935483872,0.10317460317460317,0.11219512195121951,0.11219512195121951,0.16666666666666666,0.14634146341463414,0.04521739130434783,20.27656475,-7.1424176,242.254412,skill_industry_eps_known,40,42,40,0,,,0,2.9114703585858583,0.0,42,39,3,37,2,0,0.9487179487179487,0.05128205128205128,1,35927993.599054225,359179.93599054223,36,3,0,0,0,124,0.2903225806451613,0.024193548387096774,0.0,0.0,0.0,backtrader,10000.0,8.0,124,105,68,13446.807600000004,34.46807600000004,-11.14208652633123,133,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_noind_def_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,1,7,42,25,42,15.884653,9.482204,27.286902,-0.748904,242.254412,15.884653,-0.748904,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,4.619484,-0.748904,242.254412,skill_industry_eps_known,40,42,40,0,,,0,4.393342413043479,1.312812,42,25,17,24,1,0,0.96,0.04,25,1160096.5326328517,11500.965326328518,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,12178.189999999997,21.781899999999975,-11.65932696792219,62,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_noind_def_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,2,7,42,35,84,20.4602915,12.295783750000002,42.2119025,-4.2633275,242.254412,18.39973,-7.777751,0.15476190476190477,0.20238095238095238,0.16666666666666666,0.06349206349206349,0.06341463414634146,0.06341463414634146,0.07936507936507936,0.08292682926829269,0.02434782608695652,17.0337069,-3.5604427999999997,242.254412,skill_industry_eps_known,40,42,40,0,,,0,1.5545109500000007,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13945840.054199528,139358.40054199527,15,0,0,0,0,84,0.17857142857142858,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,48,13571.796000000002,35.717960000000026,-12.60759762395639,106,4,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_noind_def_top3,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,3,6,42,36,124,20.283634499999998,12.430745208333335,64.665118375,-6.643805,134.031342,11.905610500000002,-11.40476,0.16129032258064516,0.1693548387096774,0.16129032258064516,0.10317460317460317,0.0975609756097561,0.0975609756097561,0.10317460317460317,0.1024390243902439,0.034782608695652174,18.005735,-4.8678289999999995,188.142877,skill_industry_eps_known,40,42,40,0,,,0,2.7445297473118284,0.0,42,36,6,35,1,0,0.9722222222222222,0.027777777777777776,1,32316189.576811038,323061.8957681104,34,0,0,0,0,124,0.27419354838709675,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,124,110,66,10644.804400000005,6.448044000000053,-24.056574776678474,137,6,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_noind_prox_top1,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,False,prox,True,1,8,42,25,42,15.884653,9.482204,27.286902,-11.40476,242.254412,15.884653,-11.40476,0.11904761904761904,0.21428571428571427,0.16666666666666666,0.023809523809523808,0.024390243902439025,0.024390243902439025,0.031746031746031744,0.04390243902439024,0.01217391304347826,2.006963,-11.404760000000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,3.8674882826086976,0.8063349999999998,42,25,17,24,1,0,0.96,0.04,25,1138214.080650899,11282.14080650899,4,0,0,0,0,42,0.09523809523809523,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,42,41,24,14438.768399999995,44.38768399999995,-9.994522983068654,65,1,42,2025-10-10,2026-08-21
with_eps,sk_sigext_epspass_coreloose_freshallow_bpstrict_geomreject_noind_prox_top2,sigext,True,True,pass25,coreloose,True,True,geomreject,False,False,freshallow,True,bpstrict,False,False,prox,True,2,8,42,35,84,20.4602915,10.815968250000001,42.2119025,-9.591255499999999,242.254412,18.39973,-11.40476,0.14285714285714285,0.20238095238095238,0.15476190476190477,0.05555555555555555,0.05853658536585366,0.05853658536585366,0.07936507936507936,0.08292682926829269,0.022608695652173914,15.8627605,-9.953956400000001,242.254412,skill_industry_eps_known,40,42,40,0,,,0,0.9658509333333342,0.0,42,35,7,34,1,0,0.9714285714285714,0.02857142857142857,35,13746289.122702062,137362.89122702062,15,1,0,0,0,84,0.17857142857142858,0.011904761904761904,0.0,0.0,0.0,backtrader,10000.0,8.0,84,79,47,14308.621599999999,43.08621599999998,-12.633847499735818,104,3,42,2025-10-10,2026-08-21
